movieId,vectorID,title,genres,tags,weight_rating,imdbId,page_content
100440,9722,Lore (2012),"Drama,Thriller,War","allegory,amazing cinematography,anti-semitism,beautifully filmed,bleak,breathtaking,brutality,children,cinematography,coming of age,coming-of-age,death,drama,dramatic,foreign,genocide,german,germany,guilt,historical,holocaust,innocence lost,jewish,jews,nazi,nazis,original,poland,propaganda,revenge,story,survival,thought-provoking,violence,visceral,war,wartime,world war ii,wwii",3.2798205451671794,tt1996310,"Movie's title: Lore (2012)
genres: Drama,Thriller,War
tags: allegory,amazing cinematography,anti-semitism,beautifully filmed,bleak,breathtaking,brutality,children,cinematography,coming of age,coming-of-age,death,drama,dramatic,foreign,genocide,german,germany,guilt,historical,holocaust,innocence lost,jewish,jews,nazi,nazis,original,poland,propaganda,revenge,story,survival,thought-provoking,violence,visceral,war,wartime,world war ii,wwii"
100450,9723,Battlestar Galactica: Blood & Chrome (2012),Sci-Fi,"blood,complex,dialogue,firefly,franchise,intense,original,plot,prequel,sci fi,sci-fi,science fiction,scifi,series,space,special effects,visual",3.267694930955443,tt1704292,"Movie's title: Battlestar Galactica: Blood & Chrome (2012)
genres: Sci-Fi
tags: blood,complex,dialogue,firefly,franchise,intense,original,plot,prequel,sci fi,sci-fi,science fiction,scifi,series,space,special effects,visual"
100487,9724,Beautiful Creatures (2013),"Drama,Fantasy,Romance","adapted from:book,based on a book,based on book,book,book was better,books,modern fantasy,romance,small town,supernatural,teen,teen movie,witches",3.2663548765204897,tt1559547,"Movie's title: Beautiful Creatures (2013)
genres: Drama,Fantasy,Romance
tags: adapted from:book,based on a book,based on book,book,book was better,books,modern fantasy,romance,small town,supernatural,teen,teen movie,witches"
100498,9725,"Good Day to Die Hard, A (2013)","Action,Crime,Thriller,IMAX","action,action packed,bad plot,car chase,chase,dialogue,explosions,franchise,good action,lone hero,pg-13,plot,plot holes,predictable,russia",3.1324398132342948,tt1606378,"Movie's title: Good Day to Die Hard, A (2013)
genres: Action,Crime,Thriller,IMAX
tags: action,action packed,bad plot,car chase,chase,dialogue,explosions,franchise,good action,lone hero,pg-13,plot,plot holes,predictable,russia"
100507,9726,21 and Over (2013),Comedy,"college,crude humor,drinking,male nudity,teen,teen movie,teens",3.250048788606826,tt1711425,"Movie's title: 21 and Over (2013)
genres: Comedy
tags: college,crude humor,drinking,male nudity,teen,teen movie,teens"
100527,9727,Safe Haven (2013),"Drama,Mystery,Romance","adapted from:book,based on a book,beautiful scenery,books,chick flick,drama,love story,romance,romantic,romantic comedy,single father,twist ending",3.2745474800186165,tt1702439,"Movie's title: Safe Haven (2013)
genres: Drama,Mystery,Romance
tags: adapted from:book,based on a book,beautiful scenery,books,chick flick,drama,love story,romance,romantic,romantic comedy,single father,twist ending"
100553,9728,Frozen Planet (2011),Documentary,"amazing photography,animals,antarctica,based on book,breathtaking,classic,criterion,documentary,drama,excellent script,great acting,great ending,harsh,imdb top 250,intense,interesting,melancholic,narrated,nature,obsession,original,oscar (best actress),oscar (best cinematography),oscar (best directing),oscar (best foreign language film),oscar (best supporting actress),oscar winner,photography,powerful ending,realistic,reflective,runaway,series,social commentary,storytelling,stunning,suspense,talky,tense,tragedy,violent",3.287240704031575,tt2092588,"Movie's title: Frozen Planet (2011)
genres: Documentary
tags: amazing photography,animals,antarctica,based on book,breathtaking,classic,criterion,documentary,drama,excellent script,great acting,great ending,harsh,imdb top 250,intense,interesting,melancholic,narrated,nature,obsession,original,oscar (best actress),oscar (best cinematography),oscar (best directing),oscar (best foreign language film),oscar (best supporting actress),oscar winner,photography,powerful ending,realistic,reflective,runaway,series,social commentary,storytelling,stunning,suspense,talky,tense,tragedy,violent"
100556,9729,"Act of Killing, The (2012)",Documentary,"absurd,bleak,brutality,corruption,crime,criterion,death,disturbing,documentary,gangsters,genocide,guilt,hard to watch,history,hit men,insanity,narrated,original,runaway,surreal,talky",3.364655261916904,tt2375605,"Movie's title: Act of Killing, The (2012)
genres: Documentary
tags: absurd,bleak,brutality,corruption,crime,criterion,death,disturbing,documentary,gangsters,genocide,guilt,hard to watch,history,hit men,insanity,narrated,original,runaway,surreal,talky"
100579,9730,Universal Soldier: Day of Reckoning (2012),"Action,Sci-Fi,Thriller","action,bloody,brutality,fight scenes,franchise,good action,original,splatter,violence,violent",3.244975471478215,tt1659343,"Movie's title: Universal Soldier: Day of Reckoning (2012)
genres: Action,Sci-Fi,Thriller
tags: action,bloody,brutality,fight scenes,franchise,good action,original,splatter,violence,violent"
100581,9731,Room 237 (2012),Documentary,"conspiracy theory,documentary,kubrick,narrated,obsession,original,pornography",3.260428003755394,tt2085910,"Movie's title: Room 237 (2012)
genres: Documentary
tags: conspiracy theory,documentary,kubrick,narrated,obsession,original,pornography"
100611,9732,Escape from Planet Earth (2013),"Adventure,Animation,Comedy,Sci-Fi","alien,alien invasion,aliens,animals,animated,animation,cartoon,computer animation,kids,kids and family,mars,monster,monsters,story,talking animals",3.2480040007931743,tt0765446,"Movie's title: Escape from Planet Earth (2013)
genres: Adventure,Animation,Comedy,Sci-Fi
tags: alien,alien invasion,aliens,animals,animated,animation,cartoon,computer animation,kids,kids and family,mars,monster,monsters,story,talking animals"
100714,9733,Before Midnight (2013),"Drama,Romance","bittersweet,cerebral,cinematography,dialogue,dialogue driven,great dialogue,honest,intimate,loneliness,love,love story,marriage,melancholic,original,philosophical,realistic,reflective,relationships,romance,romantic,talky,trilogy,vienna",3.4496037734267313,tt2209418,"Movie's title: Before Midnight (2013)
genres: Drama,Romance
tags: bittersweet,cerebral,cinematography,dialogue,dialogue driven,great dialogue,honest,intimate,loneliness,love,love story,marriage,melancholic,original,philosophical,realistic,reflective,relationships,romance,romantic,talky,trilogy,vienna"
100729,9734,Starship Troopers: Invasion (2012),"Action,Animation,Sci-Fi,War","aliens,animation,anime,cyberpunk,franchise,original,sci fi,sci-fi,science fiction,scifi,space,video game",3.258182584770065,tt2085930,"Movie's title: Starship Troopers: Invasion (2012)
genres: Action,Animation,Sci-Fi,War
tags: aliens,animation,anime,cyberpunk,franchise,original,sci fi,sci-fi,science fiction,scifi,space,video game"
100737,9735,Snitch (2013),"Action,Drama,Thriller","action,action packed,corruption,crime,drama,drugs,family drama,good action,lone hero,realistic action,undercover cop",3.253664047047018,tt0882977,"Movie's title: Snitch (2013)
genres: Action,Drama,Thriller
tags: action,action packed,corruption,crime,drama,drugs,family drama,good action,lone hero,realistic action,undercover cop"
100745,9736,TPB AFK: The Pirate Bay Away from Keyboard (2013),Documentary,"capitalism,censorship,corruption,documentary,fighting the system,good soundtrack,greed,hip hop,internet,justice,marijuana,original,pornography,social commentary,talky,technology,very interesting",3.3058780049936582,tt2608732,"Movie's title: TPB AFK: The Pirate Bay Away from Keyboard (2013)
genres: Documentary
tags: capitalism,censorship,corruption,documentary,fighting the system,good soundtrack,greed,hip hop,internet,justice,marijuana,original,pornography,social commentary,talky,technology,very interesting"
100810,9737,Dark Skies (2013),"Horror,Sci-Fi,Thriller","alien,alien invasion,aliens,creepy,family,first contact,great ending,horror,original,plot holes,supernatural,tricky,weird",3.2556565680651417,tt2387433,"Movie's title: Dark Skies (2013)
genres: Horror,Sci-Fi,Thriller
tags: alien,alien invasion,aliens,creepy,family,first contact,great ending,horror,original,plot holes,supernatural,tricky,weird"
100843,9738,Oh Boy (A Coffee in Berlin) (2012),"Comedy,Drama","berlin,black and white,bleak,cinematography,coming of age,coming-of-age,criterion,dark humor,depression,german,germany,good soundtrack,great acting,grim,imdb top 250,indie,intimate,loneliness,melancholic,melancholy,mentor,original,oscar (best supporting actress),reflective,runaway,social commentary,talky",3.284679538567427,tt1954701,"Movie's title: Oh Boy (A Coffee in Berlin) (2012)
genres: Comedy,Drama
tags: berlin,black and white,bleak,cinematography,coming of age,coming-of-age,criterion,dark humor,depression,german,germany,good soundtrack,great acting,grim,imdb top 250,indie,intimate,loneliness,melancholic,melancholy,mentor,original,oscar (best supporting actress),reflective,runaway,social commentary,talky"
100882,9739,Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) (2013),"Adventure,Comedy,Fantasy,Romance,IMAX","comedy,criterion,dark fantasy,demons,earnest,fairy tale,fantasy,fantasy world,fight scenes,high fantasy,kung fu,martial arts,mentor,mythology,sacrifice,so bad it's funny,special effects,storytelling,visual,visually stunning,weird,whimsical",3.265546014411207,tt2017561,"Movie's title: Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) (2013)
genres: Adventure,Comedy,Fantasy,Romance,IMAX
tags: comedy,criterion,dark fantasy,demons,earnest,fairy tale,fantasy,fantasy world,fight scenes,high fantasy,kung fu,martial arts,mentor,mythology,sacrifice,so bad it's funny,special effects,storytelling,visual,visually stunning,weird,whimsical"
101025,9740,Jack the Giant Slayer (2013),"Adventure,Fantasy,IMAX","action,adventure,bad cgi,big budget,cgi,fairy tale,fairy tales,fantasy,fantasy world,good versus evil,magic,mythology,pg-13,single father,special effects,story,storytelling,visuals,witch,witches",3.237519694835878,tt1351685,"Movie's title: Jack the Giant Slayer (2013)
genres: Adventure,Fantasy,IMAX
tags: action,adventure,bad cgi,big budget,cgi,fairy tale,fairy tales,fantasy,fantasy world,good versus evil,magic,mythology,pg-13,single father,special effects,story,storytelling,visuals,witch,witches"
101070,9741,Wadjda (2012),Drama,"censorship,criterion,culture clash,foreign,islam,oscar (best foreign language film),unlikely friendships,women",3.280087594825393,tt2258858,"Movie's title: Wadjda (2012)
genres: Drama
tags: censorship,criterion,culture clash,foreign,islam,oscar (best foreign language film),unlikely friendships,women"
101076,9742,G.I. Joe: Retaliation (2013),"Action,Adventure,Sci-Fi,Thriller,IMAX","action,action packed,big budget,cool,dialogue,explosions,fast paced,fight scenes,firefly,franchise,good action,military,ninja,pg-13,plot holes,president,sequels,silly,special effects,super hero,superheroes,weapons",3.192954312294292,tt1583421,"Movie's title: G.I. Joe: Retaliation (2013)
genres: Action,Adventure,Sci-Fi,Thriller,IMAX
tags: action,action packed,big budget,cool,dialogue,explosions,fast paced,fight scenes,firefly,franchise,good action,military,ninja,pg-13,plot holes,president,sequels,silly,special effects,super hero,superheroes,weapons"
101088,9743,Stoker (2013),"Drama,Mystery,Thriller","cinematography,creepy,dark,disturbing,enigmatic,insanity,mystery,obsession,original,psychological,psychology,serial killer,stylish,stylized,suspenseful,twist,twists & turns,vengeance,violent,visceral,weird",3.280841486868265,tt1682180,"Movie's title: Stoker (2013)
genres: Drama,Mystery,Thriller
tags: cinematography,creepy,dark,disturbing,enigmatic,insanity,mystery,obsession,original,psychological,psychology,serial killer,stylish,stylized,suspenseful,twist,twists & turns,vengeance,violent,visceral,weird"
101106,9744,Sound City (2013),Documentary,"chase,computers,corruption,creativity,fast paced,good,good soundtrack,great,great music,history,inspiring,mentor,music,music business,musicians,nostalgic,original,rock and roll,social commentary,story,storytelling,suspense,technology,us history,visually appealing",3.2939631028178034,tt2306745,"Movie's title: Sound City (2013)
genres: Documentary
tags: chase,computers,corruption,creativity,fast paced,good,good soundtrack,great,great music,history,inspiring,mentor,music,music business,musicians,nostalgic,original,rock and roll,social commentary,story,storytelling,suspense,technology,us history,visually appealing"
101112,9745,Oz the Great and Powerful (2013),"Action,Adventure,Fantasy,IMAX","big budget,cgi,dark fantasy,fairy tale,fairy tales,fantasy,fantasy world,great,high fantasy,magic,original,special effects,stage magic,visually stunning,visuals,witch,witches,wizards",3.195079685073101,tt1623205,"Movie's title: Oz the Great and Powerful (2013)
genres: Action,Adventure,Fantasy,IMAX
tags: big budget,cgi,dark fantasy,fairy tale,fairy tales,fantasy,fantasy world,great,high fantasy,magic,original,special effects,stage magic,visually stunning,visuals,witch,witches,wizards"
